reportDate,slaName,regionName,supportDesk,groupName,contactType,m-SlaTime,m-SlaStage
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5282,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1207,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2194,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3725,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,4360,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5557,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,973,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1188,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,255,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,28828,0
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1071,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,398,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,227,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,425,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3073,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3699,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,308,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,151,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,455,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,481,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1335,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,279,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,457,1
09-24-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,597,1
09-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5009,1
09-25-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,437,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,915,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,322,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,662,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,117,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,253,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1464,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,926,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,214,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,69,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1646,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1494,1
02-09-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,141,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,777,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,245,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,167,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2659,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,123,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1466,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,287,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2548,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,625,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,240,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,709,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,97,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,119,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5359,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,7059,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,455,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,771,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1214,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,85,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,48,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1719,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,97,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2776,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1121,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,25070,0
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,113,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,766,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,404,1
02-12-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,993,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,711,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1160,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,304,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,886,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,405,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,138,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,170,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,158,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,184,1
02-13-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,816,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,326,1
02-09-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,372,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,483,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,200,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,207,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,4510,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,644,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5719,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,814,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,481,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,117,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,354,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,60,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2140,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,374,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1591,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,6313,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,740,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1236,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1020,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,372,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1556,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,282,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,348,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,682,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1058,1
02-09-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,20374,0
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,637,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,125,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,731,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,333,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,239,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,317,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,165,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,337,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,214,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,359,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,7280,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,839,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,4726,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,840,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,369,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1113,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1041,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,4290,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,845,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,480,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,85,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1243,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1092,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1378,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1614,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,327,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,840,1
02-10-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,467,1
02-11-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1038,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,658,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,770,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1990,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,633,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,821,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,252,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,264,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,317,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,106,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,326,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,277,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,339,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1573,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,219,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,256,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,348,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,285,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3507,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,618,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,78,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,380,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,116,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2018,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2446,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,101,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,825,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,300,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1142,1
01-30-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,241,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,562,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1216,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,183,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,191,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,325,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,178,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1639,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,928,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,484,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,95,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3119,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,574,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1034,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1328,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1237,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1619,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1303,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,234,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,203,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,144,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1524,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3542,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,57,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,205,1
02-19-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,276,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,412,1
02-18-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,146,1
02-17-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1647,1
02-17-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,60,1
02-17-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,291,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,124,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,82,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,493,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,78,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,154,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2012,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,139,1
02-17-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1077,1
02-16-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,171,1
02-17-2015 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,491,1
